,Date/Time,Temp(F),Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
282,2012-01-12 18:00:00,47.88,-5.4,-8.1,81,35,1.2,99.76,Snow
283,2012-01-12 19:00:00,48.6,-5.0,-7.6,82,30,4.0,99.72,Snow
284,2012-01-12 20:00:00,48.6,-5.0,-7.8,81,28,6.4,99.64,Snow
285,2012-01-12 21:00:00,49.14,-4.7,-7.6,80,24,6.4,99.56,Snow
286,2012-01-12 22:00:00,50.22,-4.1,-6.8,81,26,25.0,99.47,Snow
287,2012-01-12 23:00:00,49.32,-4.6,-7.0,83,28,3.2,99.4,Snow
288,2012-01-13 00:00:00,48.42,-5.1,-7.5,83,28,2.4,99.3,Snow
289,2012-01-13 01:00:00,48.6,-5.0,-7.7,81,24,4.8,99.24,Snow
290,2012-01-13 02:00:00,48.96,-4.8,-7.5,81,22,25.0,99.22,Snow
291,2012-01-13 03:00:00,49.5,-4.5,-6.9,83,19,4.8,99.19,"Freezing Drizzle,Snow"
292,2012-01-13 04:00:00,48.6,-5.0,-7.4,83,24,11.3,99.13,Cloudy
293,2012-01-13 05:00:00,48.42,-5.1,-7.7,82,20,12.9,99.06,Cloudy
294,2012-01-13 06:00:00,47.88,-5.4,-7.8,83,22,16.1,98.94,Cloudy
295,2012-01-13 07:00:00,48.42,-5.1,-7.7,82,22,16.1,98.84,Cloudy
296,2012-01-13 08:00:00,48.42,-5.1,-7.5,83,26,8.0,98.69,Freezing Rain
297,2012-01-13 09:00:00,48.6,-5.0,-7.3,84,32,4.8,98.56,"Freezing Rain,Snow Grains"
298,2012-01-13 10:00:00,48.96,-4.8,-7.2,83,26,12.9,98.44,Freezing Drizzle
299,2012-01-13 11:00:00,48.96,-4.8,-7.3,83,28,9.7,98.22,Freezing Rain
300,2012-01-13 12:00:00,48.96,-4.8,-7.5,81,24,2.0,98.07,Snow
301,2012-01-13 13:00:00,48.78,-4.9,-7.3,83,20,1.2,97.99,Snow
302,2012-01-13 14:00:00,48.96,-4.8,-7.0,85,6,2.0,98.07,Snow
303,2012-01-13 15:00:00,49.86,-4.3,-6.5,85,13,8.0,98.1,Snow
304,2012-01-13 16:00:00,50.940000000000005,-3.7,-6.0,84,11,6.4,98.16,Snow
305,2012-01-13 17:00:00,52.38,-2.9,-4.8,87,15,1.6,98.23,Snow
306,2012-01-13 18:00:00,54.54,-1.7,-3.3,89,26,16.1,98.32,Snow
307,2012-01-13 19:00:00,53.1,-2.5,-4.5,86,33,2.0,98.6,Snow
308,2012-01-13 20:00:00,51.84,-3.2,-5.1,87,32,2.0,98.89,Snow
309,2012-01-13 21:00:00,48.96,-4.8,-7.9,79,37,4.8,99.09,"Snow,Blowing Snow"
310,2012-01-13 22:00:00,47.7,-5.5,-10.1,70,32,12.9,99.28,Snow
311,2012-01-13 23:00:00,43.92,-7.6,-11.2,75,35,9.7,99.51,"Snow,Blowing Snow"
312,2012-01-14 00:00:00,41.580000000000005,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow"
313,2012-01-14 01:00:00,40.14,-9.7,-14.3,69,24,12.9,99.85,Snow
314,2012-01-14 02:00:00,37.440000000000005,-11.2,-15.5,70,28,9.7,100.01,"Snow,Blowing Snow"
315,2012-01-14 03:00:00,36.0,-12.0,-16.2,71,24,8.0,100.16,"Snow,Blowing Snow"
316,2012-01-14 04:00:00,33.480000000000004,-13.4,-18.9,63,20,16.1,100.26,Snow
317,2012-01-14 05:00:00,31.86,-14.3,-19.8,63,24,25.0,100.39,Cloudy
318,2012-01-14 06:00:00,30.240000000000002,-15.2,-20.6,63,24,25.0,100.6,Cloudy
319,2012-01-14 07:00:00,27.36,-16.8,-22.2,63,26,25.0,100.73,Mostly Cloudy
320,2012-01-14 08:00:00,25.380000000000003,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy
321,2012-01-14 09:00:00,25.2,-18.0,-23.6,61,19,24.1,100.97,Cloudy
322,2012-01-14 10:00:00,25.2,-18.0,-23.9,60,22,24.1,101.08,Mostly Cloudy
323,2012-01-14 11:00:00,25.56,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy
324,2012-01-14 12:00:00,26.1,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy
325,2012-01-14 13:00:00,26.819999999999997,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear
326,2012-01-14 14:00:00,27.540000000000003,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy
327,2012-01-14 15:00:00,27.540000000000003,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy
328,2012-01-14 16:00:00,27.540000000000003,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy
329,2012-01-14 17:00:00,26.280000000000005,-17.4,-24.4,54,13,25.0,101.36,Mostly Cloudy
330,2012-01-14 18:00:00,25.740000000000002,-17.7,-24.3,56,20,25.0,101.46,Mainly Clear
331,2012-01-14 19:00:00,24.66,-18.3,-24.4,59,17,25.0,101.56,Mainly Clear
332,2012-01-14 20:00:00,22.319999999999997,-19.6,-25.8,58,13,25.0,101.62,Mainly Clear
333,2012-01-14 21:00:00,21.6,-20.0,-25.9,59,11,25.0,101.65,Mostly Cloudy
334,2012-01-14 22:00:00,21.780000000000005,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy
335,2012-01-14 23:00:00,21.06,-20.3,-26.2,59,9,25.0,101.79,Mostly Cloudy
336,2012-01-15 00:00:00,19.44,-21.2,-26.8,61,11,25.0,101.81,Cloudy
337,2012-01-15 01:00:00,19.619999999999997,-21.1,-26.6,61,9,25.0,101.86,Cloudy
338,2012-01-15 02:00:00,19.080000000000002,-21.4,-26.6,63,9,25.0,101.99,Cloudy
339,2012-01-15 03:00:00,20.340000000000003,-20.7,-26.1,62,4,25.0,102.04,Cloudy
340,2012-01-15 04:00:00,19.8,-21.0,-26.6,61,0,25.0,102.12,Cloudy
341,2012-01-15 05:00:00,19.259999999999998,-21.3,-26.5,63,6,25.0,102.19,Mostly Cloudy
342,2012-01-15 06:00:00,15.840000000000002,-23.2,-28.5,62,7,25.0,102.28,Mostly Cloudy
343,2012-01-15 07:00:00,16.56,-22.8,-28.0,62,9,25.0,102.37,Mainly Clear
344,2012-01-15 08:00:00,15.659999999999998,-23.3,-28.5,62,7,24.1,102.45,Clear
345,2012-01-15 09:00:00,17.64,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear
346,2012-01-15 10:00:00,20.52,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear
347,2012-01-15 11:00:00,22.86,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear
348,2012-01-15 12:00:00,25.2,-18.0,-25.5,52,13,48.3,102.67,Mainly Clear
349,2012-01-15 13:00:00,27.36,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear
350,2012-01-15 14:00:00,28.8,-16.0,-23.4,53,26,48.3,102.66,Mainly Clear
351,2012-01-15 15:00:00,29.880000000000003,-15.4,-22.8,53,24,48.3,102.71,Clear
352,2012-01-15 16:00:00,30.419999999999998,-15.1,-22.8,52,24,48.3,102.79,Clear
353,2012-01-15 17:00:00,28.44,-16.2,-23.2,55,15,25.0,102.85,Clear
354,2012-01-15 18:00:00,28.259999999999998,-16.3,-22.9,57,17,25.0,102.89,Clear
355,2012-01-15 19:00:00,28.259999999999998,-16.3,-22.7,58,20,25.0,102.94,Clear
356,2012-01-15 20:00:00,27.540000000000003,-16.7,-22.4,61,17,25.0,102.98,Clear
357,2012-01-15 21:00:00,27.180000000000003,-16.9,-22.2,63,15,25.0,103.02,Clear
358,2012-01-15 22:00:00,27.180000000000003,-16.9,-21.7,66,17,25.0,103.07,Clear
359,2012-01-15 23:00:00,27.180000000000003,-16.9,-21.4,68,15,25.0,103.09,Clear
360,2012-01-16 00:00:00,26.819999999999997,-17.1,-21.9,66,15,25.0,103.09,Clear
361,2012-01-16 01:00:00,25.56,-17.8,-22.7,65,6,25.0,103.05,Clear
362,2012-01-16 02:00:00,24.3,-18.5,-23.0,68,6,25.0,103.08,Clear
363,2012-01-16 03:00:00,23.040000000000003,-19.2,-23.8,67,6,25.0,103.07,Clear
364,2012-01-16 04:00:00,23.94,-18.7,-23.5,66,0,25.0,103.05,Clear
365,2012-01-16 05:00:00,23.22,-19.1,-23.3,69,0,25.0,103.02,Clear
366,2012-01-16 06:00:00,23.94,-18.7,-23.2,68,0,25.0,103.01,Clear
367,2012-01-16 07:00:00,25.380000000000003,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear
368,2012-01-16 08:00:00,25.380000000000003,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy
369,2012-01-16 09:00:00,31.680000000000003,-14.4,-20.7,59,22,48.3,102.75,Cloudy
370,2012-01-16 10:00:00,33.12,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy
371,2012-01-16 11:00:00,34.74,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy
372,2012-01-16 12:00:00,38.34,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy
373,2012-01-16 13:00:00,39.42,-10.1,-16.1,61,13,48.3,101.92,Cloudy
374,2012-01-16 14:00:00,41.4,-9.0,-13.8,68,13,48.3,101.71,Mostly Cloudy
375,2012-01-16 15:00:00,43.2,-8.0,-13.8,63,17,48.3,101.49,Cloudy
376,2012-01-16 16:00:00,44.82,-7.1,-14.1,57,9,48.3,101.41,Cloudy
377,2012-01-16 17:00:00,43.92,-7.6,-14.8,56,4,25.0,101.34,Mostly Cloudy
378,2012-01-16 18:00:00,35.1,-12.5,-17.5,66,15,25.0,101.31,Mainly Clear
379,2012-01-16 19:00:00,30.96,-14.8,-19.1,70,15,25.0,101.23,Mainly Clear
380,2012-01-16 20:00:00,32.4,-14.0,-18.3,70,13,25.0,101.19,Cloudy
381,2012-01-16 21:00:00,34.38,-12.9,-17.1,71,11,25.0,101.12,Cloudy
382,2012-01-16 22:00:00,35.64,-12.2,-16.5,70,9,25.0,101.05,Cloudy
383,2012-01-16 23:00:00,36.9,-11.5,-15.7,71,7,25.0,100.98,Cloudy
384,2012-01-17 00:00:00,38.16,-10.8,-15.0,71,9,25.0,100.94,Cloudy
385,2012-01-17 01:00:00,38.88,-10.4,-14.6,71,9,25.0,100.88,Cloudy
386,2012-01-17 02:00:00,40.14,-9.7,-13.7,73,9,25.0,100.84,Cloudy
387,2012-01-17 03:00:00,41.04,-9.2,-13.2,73,6,25.0,100.84,Cloudy
388,2012-01-17 04:00:00,41.4,-9.0,-12.2,78,6,6.4,100.8,Freezing Drizzle
389,2012-01-17 05:00:00,42.66,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow"
390,2012-01-17 06:00:00,43.74,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow"
391,2012-01-17 07:00:00,44.1,-7.5,-9.6,85,9,2.0,100.69,Snow
392,2012-01-17 08:00:00,44.28,-7.4,-9.6,84,9,2.4,100.65,Snow
393,2012-01-17 09:00:00,45.0,-7.0,-9.5,82,15,4.0,100.59,Snow
394,2012-01-17 10:00:00,45.9,-6.5,-9.0,82,15,1.2,100.6,Snow
395,2012-01-17 11:00:00,46.62,-6.1,-8.5,83,15,2.4,100.53,Snow
396,2012-01-17 12:00:00,48.06,-5.3,-7.9,82,19,2.8,100.38,Snow
397,2012-01-17 13:00:00,48.42,-5.1,-7.7,82,22,2.4,100.23,Snow
398,2012-01-17 14:00:00,49.86,-4.3,-6.5,85,22,1.6,100.05,Snow
399,2012-01-17 15:00:00,50.940000000000005,-3.7,-6.0,84,24,1.2,99.9,Snow
400,2012-01-17 16:00:00,51.300000000000004,-3.5,-6.0,83,28,1.2,99.69,Snow
401,2012-01-17 17:00:00,51.12,-3.6,-5.9,84,22,1.6,99.57,Snow
402,2012-01-17 18:00:00,51.300000000000004,-3.5,-5.8,84,22,2.4,99.38,Snow
403,2012-01-17 19:00:00,51.66,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow"
404,2012-01-17 20:00:00,51.12,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain
405,2012-01-17 21:00:00,52.38,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain
406,2012-01-17 22:00:00,54.72,-1.6,-3.2,89,17,3.2,98.47,Freezing Rain
407,2012-01-17 23:00:00,56.519999999999996,-0.6,-2.1,90,7,2.8,98.32,"Freezing Rain,Fog"
408,2012-01-18 00:00:00,61.38,2.1,0.7,90,11,8.0,98.31,Fog
409,2012-01-18 01:00:00,64.26,3.7,-2.1,66,83,25.0,98.36,Mostly Cloudy
410,2012-01-18 02:00:00,58.5,0.5,-4.0,72,70,25.0,98.62,Mostly Cloudy
411,2012-01-18 03:00:00,51.300000000000004,-3.5,-8.2,70,57,25.0,99.0,Mostly Cloudy
412,2012-01-18 04:00:00,46.62,-6.1,-10.9,69,48,25.0,99.36,Snow
413,2012-01-18 05:00:00,43.74,-7.7,-12.4,69,46,19.3,99.7,Snow
414,2012-01-18 06:00:00,42.300000000000004,-8.5,-13.9,65,39,19.3,100.0,Mostly Cloudy
415,2012-01-18 07:00:00,39.96,-9.8,-15.4,64,39,19.3,100.22,Mainly Clear
416,2012-01-18 08:00:00,37.980000000000004,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear
417,2012-01-18 09:00:00,37.440000000000005,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear
418,2012-01-18 10:00:00,37.440000000000005,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear
419,2012-01-18 11:00:00,37.62,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear
420,2012-01-18 12:00:00,37.800000000000004,-11.0,-17.8,57,37,24.1,101.0,Mainly Clear
421,2012-01-18 13:00:00,38.519999999999996,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear
422,2012-01-18 14:00:00,39.06,-10.3,-17.6,55,28,48.3,101.19,Mainly Clear
423,2012-01-18 15:00:00,38.88,-10.4,-18.0,54,30,48.3,101.32,Mainly Clear
424,2012-01-18 16:00:00,38.519999999999996,-10.6,-18.4,53,26,48.3,101.45,Mainly Clear
425,2012-01-18 17:00:00,37.26,-11.3,-18.8,54,26,48.3,101.54,Clear
426,2012-01-18 18:00:00,36.0,-12.0,-18.2,60,22,25.0,101.67,Clear
427,2012-01-18 19:00:00,34.74,-12.7,-18.7,61,22,25.0,101.78,Clear
428,2012-01-18 20:00:00,33.480000000000004,-13.4,-19.2,62,17,25.0,101.83,Clear
429,2012-01-18 21:00:00,32.940000000000005,-13.7,-19.3,63,17,25.0,101.89,Clear
430,2012-01-18 22:00:00,32.04,-14.2,-19.8,62,13,25.0,101.92,Clear
431,2012-01-18 23:00:00,30.780000000000005,-14.9,-19.9,66,6,25.0,101.93,Clear
432,2012-01-19 00:00:00,27.72,-16.6,-20.9,69,7,25.0,101.94,Clear
433,2012-01-19 01:00:00,30.240000000000002,-15.2,-18.4,76,4,25.0,101.89,Clear
434,2012-01-19 02:00:00,31.86,-14.3,-17.4,77,6,25.0,101.86,Clear
435,2012-01-19 03:00:00,25.2,-18.0,-21.6,73,6,25.0,101.83,Clear
436,2012-01-19 04:00:00,29.880000000000003,-15.4,-18.3,78,7,25.0,101.81,Clear
437,2012-01-19 05:00:00,27.72,-16.6,-19.9,76,6,25.0,101.85,Clear
438,2012-01-19 06:00:00,30.06,-15.3,-19.7,69,6,25.0,101.83,Clear
439,2012-01-19 07:00:00,31.319999999999997,-14.6,-19.2,68,6,24.1,101.84,Clear
440,2012-01-19 08:00:00,32.940000000000005,-13.7,-18.4,68,19,48.3,101.84,Clear
441,2012-01-19 09:00:00,34.74,-12.7,-17.2,69,17,48.3,101.73,Clear
442,2012-01-19 10:00:00,36.54,-11.7,-17.2,64,20,48.3,101.68,Mainly Clear
443,2012-01-19 11:00:00,37.800000000000004,-11.0,-16.9,62,26,48.3,101.56,Mostly Cloudy
444,2012-01-19 12:00:00,41.76,-8.8,-15.4,59,15,48.3,101.42,Mostly Cloudy
445,2012-01-19 13:00:00,44.46,-7.3,-14.7,55,20,48.3,101.22,Mostly Cloudy
446,2012-01-19 14:00:00,45.0,-7.0,-14.9,53,20,48.3,101.03,Mostly Cloudy
447,2012-01-19 15:00:00,45.54,-6.7,-15.0,52,26,48.3,100.88,Cloudy
448,2012-01-19 16:00:00,45.54,-6.7,-14.9,52,24,24.1,100.76,Cloudy
449,2012-01-19 17:00:00,45.18000000000001,-6.9,-14.7,54,17,24.1,100.7,Cloudy
450,2012-01-19 18:00:00,48.6,-5.0,-12.9,54,19,25.0,100.66,Cloudy
451,2012-01-19 19:00:00,51.12,-3.6,-12.7,49,30,25.0,100.61,Snow
452,2012-01-19 20:00:00,50.940000000000005,-3.7,-11.9,53,30,16.1,100.63,Snow
453,2012-01-19 21:00:00,48.6,-5.0,-8.4,77,24,2.0,100.6,Snow
454,2012-01-19 22:00:00,50.04,-4.2,-9.3,68,32,25.0,100.51,Snow
455,2012-01-19 23:00:00,50.22,-4.1,-8.9,69,26,25.0,100.47,Snow
456,2012-01-20 00:00:00,50.22,-4.1,-8.6,71,26,25.0,100.5,Mostly Cloudy
457,2012-01-20 01:00:00,50.22,-4.1,-8.3,73,20,25.0,100.54,Snow
458,2012-01-20 02:00:00,50.580000000000005,-3.9,-8.1,73,22,9.7,100.64,Snow
459,2012-01-20 03:00:00,48.96,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy
460,2012-01-20 04:00:00,46.800000000000004,-6.0,-10.2,72,19,16.1,100.87,Snow
461,2012-01-20 05:00:00,46.26,-6.3,-12.2,63,33,25.0,100.98,Snow
462,2012-01-20 06:00:00,43.92,-7.6,-14.3,59,28,25.0,101.13,Cloudy
463,2012-01-20 07:00:00,42.12,-8.6,-15.6,57,28,25.0,101.27,Mostly Cloudy
464,2012-01-20 08:00:00,38.88,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear
465,2012-01-20 09:00:00,35.64,-12.2,-18.1,61,32,24.1,101.59,Clear
466,2012-01-20 10:00:00,32.940000000000005,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear
467,2012-01-20 11:00:00,32.04,-14.2,-21.2,55,32,24.1,101.84,Clear
468,2012-01-20 12:00:00,30.240000000000002,-15.2,-22.1,56,30,24.1,101.88,Clear
469,2012-01-20 13:00:00,29.16,-15.8,-23.7,51,30,24.1,101.96,Clear
470,2012-01-20 14:00:00,29.7,-15.5,-24.1,48,30,48.3,101.98,Mainly Clear
471,2012-01-20 15:00:00,30.6,-15.0,-23.9,47,30,48.3,102.09,Mainly Clear
472,2012-01-20 16:00:00,30.96,-14.8,-24.1,45,24,48.3,102.15,Mainly Clear
473,2012-01-20 17:00:00,29.880000000000003,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear
474,2012-01-20 18:00:00,28.980000000000004,-15.9,-24.3,48,13,25.0,102.27,Mainly Clear
475,2012-01-20 19:00:00,28.259999999999998,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear
476,2012-01-20 20:00:00,27.180000000000003,-16.9,-24.8,50,9,25.0,102.34,Mainly Clear
477,2012-01-20 21:00:00,24.3,-18.5,-25.6,54,9,25.0,102.37,Mainly Clear
478,2012-01-20 22:00:00,25.02,-18.1,-25.1,54,9,25.0,102.36,Mainly Clear
479,2012-01-20 23:00:00,26.280000000000005,-17.4,-24.5,54,6,25.0,102.37,Mostly Cloudy
480,2012-01-21 00:00:00,28.080000000000002,-16.4,-23.7,53,6,25.0,102.29,Cloudy
481,2012-01-21 01:00:00,28.619999999999997,-16.1,-23.6,52,0,25.0,102.26,Cloudy
482,2012-01-21 02:00:00,30.06,-15.3,-22.8,53,0,25.0,102.27,Cloudy
483,2012-01-21 03:00:00,28.980000000000004,-15.9,-21.9,60,7,25.0,102.23,Cloudy
484,2012-01-21 04:00:00,30.06,-15.3,-21.8,58,7,25.0,102.18,Cloudy
485,2012-01-21 05:00:00,30.96,-14.8,-22.9,50,11,25.0,102.08,Cloudy
486,2012-01-21 06:00:00,31.86,-14.3,-22.0,52,9,25.0,101.98,Cloudy
487,2012-01-21 07:00:00,32.580000000000005,-13.9,-22.1,50,9,25.0,102.04,Cloudy
488,2012-01-21 08:00:00,32.4,-14.0,-21.8,52,9,25.0,102.06,Cloudy
489,2012-01-21 09:00:00,28.980000000000004,-15.9,-21.0,65,13,24.1,102.11,Snow
490,2012-01-21 10:00:00,28.259999999999998,-16.3,-21.4,65,17,24.1,102.12,Snow
491,2012-01-21 11:00:00,28.980000000000004,-15.9,-21.2,64,19,24.1,102.09,Snow
492,2012-01-21 12:00:00,31.319999999999997,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy
493,2012-01-21 13:00:00,33.480000000000004,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear
494,2012-01-21 14:00:00,35.1,-12.5,-19.7,55,13,24.1,102.01,Clear
495,2012-01-21 15:00:00,36.36,-11.8,-18.9,56,11,24.1,102.06,Clear
496,2012-01-21 16:00:00,36.72,-11.6,-18.8,55,7,48.3,102.11,Clear
497,2012-01-21 17:00:00,35.82,-12.1,-19.8,53,11,48.3,102.16,Clear
498,2012-01-21 18:00:00,34.2,-13.0,-20.2,55,6,25.0,102.24,Clear
499,2012-01-21 19:00:00,33.480000000000004,-13.4,-19.9,58,4,25.0,102.27,Clear
500,2012-01-21 20:00:00,24.3,-18.5,-24.4,60,4,25.0,102.36,Clear
501,2012-01-21 21:00:00,28.8,-16.0,-20.8,66,9,25.0,102.47,Clear
502,2012-01-21 22:00:00,25.919999999999998,-17.6,-23.3,61,0,25.0,102.52,Clear
503,2012-01-21 23:00:00,26.280000000000005,-17.4,-21.7,69,0,25.0,102.54,Mainly Clear
504,2012-01-22 00:00:00,24.66,-18.3,-22.5,70,0,25.0,102.57,Clear
505,2012-01-22 01:00:00,26.1,-17.5,-21.3,72,4,25.0,102.64,Clear
506,2012-01-22 02:00:00,24.3,-18.5,-22.6,70,0,25.0,102.71,Clear
507,2012-01-22 03:00:00,24.480000000000004,-18.4,-23.0,67,0,16.1,102.75,Cloudy
508,2012-01-22 04:00:00,26.64,-17.2,-21.5,69,0,25.0,102.79,Mainly Clear
509,2012-01-22 05:00:00,22.5,-19.5,-23.4,71,6,16.1,102.84,Mainly Clear
510,2012-01-22 06:00:00,23.400000000000002,-19.0,-22.9,71,6,0.8,102.85,Freezing Fog
511,2012-01-22 07:00:00,24.119999999999997,-18.6,-22.8,69,6,12.9,102.91,Mainly Clear
512,2012-01-22 08:00:00,24.3,-18.5,-22.0,74,4,24.1,102.98,Mainly Clear
513,2012-01-22 09:00:00,28.44,-16.2,-19.2,78,7,48.3,103.01,Mostly Cloudy
514,2012-01-22 10:00:00,31.5,-14.5,-17.2,80,9,8.0,103.02,Fog
515,2012-01-22 11:00:00,34.2,-13.0,-15.5,81,6,8.0,103.04,Fog
516,2012-01-22 12:00:00,36.9,-11.5,-15.4,73,9,8.0,102.97,Haze
517,2012-01-22 13:00:00,37.440000000000005,-11.2,-16.0,68,11,8.0,102.86,Haze
518,2012-01-22 14:00:00,40.68000000000001,-9.4,-14.8,65,9,16.1,102.74,Cloudy
519,2012-01-22 15:00:00,41.940000000000005,-8.7,-14.5,63,9,16.1,102.65,Cloudy
520,2012-01-22 16:00:00,43.2,-8.0,-14.7,59,6,19.3,102.6,Cloudy
521,2012-01-22 17:00:00,40.5,-9.5,-15.8,60,19,19.3,102.57,Cloudy
522,2012-01-22 18:00:00,38.88,-10.4,-16.1,63,19,19.3,102.52,Mostly Cloudy
523,2012-01-22 19:00:00,38.88,-10.4,-16.2,62,19,19.3,102.47,Mostly Cloudy
524,2012-01-22 20:00:00,35.46,-12.3,-16.8,69,15,19.3,102.44,Mainly Clear
525,2012-01-22 21:00:00,34.38,-12.9,-17.2,70,15,16.1,102.38,Clear
526,2012-01-22 22:00:00,33.84,-13.2,-17.0,73,13,16.1,102.33,Mostly Cloudy
527,2012-01-22 23:00:00,33.66,-13.3,-17.1,73,9,16.1,102.28,Mainly Clear
528,2012-01-23 00:00:00,34.38,-12.9,-17.0,71,11,25.0,102.22,Mostly Cloudy
529,2012-01-23 01:00:00,34.38,-12.9,-17.2,70,11,25.0,102.14,Mainly Clear
530,2012-01-23 02:00:00,33.84,-13.2,-17.1,72,13,25.0,102.1,Mostly Cloudy
531,2012-01-23 03:00:00,35.82,-12.1,-16.0,73,13,25.0,101.99,Cloudy
532,2012-01-23 04:00:00,37.440000000000005,-11.2,-15.2,72,11,25.0,101.88,Cloudy
533,2012-01-23 05:00:00,39.78,-9.9,-13.9,73,11,25.0,101.79,Cloudy
534,2012-01-23 06:00:00,41.76,-8.8,-12.8,73,7,25.0,101.76,Cloudy
535,2012-01-23 07:00:00,43.019999999999996,-8.1,-12.1,73,13,25.0,101.67,Mostly Cloudy
536,2012-01-23 08:00:00,44.64,-7.2,-11.1,74,11,24.1,101.69,Mostly Cloudy
537,2012-01-23 09:00:00,48.78,-4.9,-9.2,72,11,48.3,101.59,Mostly Cloudy
538,2012-01-23 10:00:00,51.12,-3.6,-7.9,72,9,48.3,101.58,Mostly Cloudy
539,2012-01-23 11:00:00,59.760000000000005,1.2,-3.2,72,11,48.3,101.49,Cloudy
540,2012-01-23 12:00:00,61.739999999999995,2.3,-2.4,71,6,48.3,101.33,Cloudy
541,2012-01-23 13:00:00,62.1,2.5,-1.5,75,22,48.3,101.14,Cloudy
542,2012-01-23 14:00:00,62.46000000000001,2.7,-1.1,76,26,48.3,101.01,Rain
543,2012-01-23 15:00:00,62.46000000000001,2.7,-0.9,77,30,24.1,100.86,Rain
544,2012-01-23 16:00:00,63.18000000000001,3.1,-0.3,78,28,24.1,100.71,Cloudy
545,2012-01-23 17:00:00,63.18000000000001,3.1,-0.4,78,28,16.1,100.61,Rain
546,2012-01-23 18:00:00,63.0,3.0,1.2,88,19,4.0,100.54,"Rain,Fog"
547,2012-01-23 19:00:00,63.36000000000001,3.2,1.4,88,22,8.0,100.43,"Rain,Fog"
548,2012-01-23 20:00:00,62.82,2.9,1.2,89,26,9.7,100.32,"Drizzle,Fog"
549,2012-01-23 21:00:00,63.54,3.3,1.7,89,24,11.3,100.22,Drizzle
550,2012-01-23 22:00:00,64.08,3.6,2.2,91,28,25.0,100.1,Cloudy
551,2012-01-23 23:00:00,64.8,4.0,2.5,90,22,25.0,100.08,Cloudy
552,2012-01-24 00:00:00,63.9,3.5,2.3,92,17,12.9,100.04,Rain
553,2012-01-24 01:00:00,63.18000000000001,3.1,1.9,92,19,16.1,100.04,Cloudy
554,2012-01-24 02:00:00,63.18000000000001,3.1,2.1,93,9,9.7,100.09,Rain
555,2012-01-24 03:00:00,66.60000000000001,5.0,3.6,91,19,9.7,100.19,Rain
556,2012-01-24 04:00:00,65.16000000000001,4.2,1.2,81,30,25.0,100.25,Cloudy
557,2012-01-24 05:00:00,64.26,3.7,-0.2,76,41,25.0,100.37,Cloudy
558,2012-01-24 06:00:00,63.72,3.4,-0.6,75,28,25.0,100.45,Cloudy
559,2012-01-24 07:00:00,62.82,2.9,-1.1,75,26,16.1,100.49,Cloudy
560,2012-01-24 08:00:00,63.0,3.0,-1.7,71,28,19.3,100.52,Mostly Cloudy
561,2012-01-24 09:00:00,62.82,2.9,-1.8,71,30,24.1,100.6,Cloudy
562,2012-01-24 10:00:00,63.0,3.0,-2.0,70,35,24.1,100.65,Cloudy
563,2012-01-24 11:00:00,63.18000000000001,3.1,-1.9,70,33,24.1,100.7,Cloudy
564,2012-01-24 12:00:00,63.36000000000001,3.2,-2.3,67,30,24.1,100.72,Cloudy
565,2012-01-24 13:00:00,62.63999999999999,2.8,-2.4,69,39,24.1,100.73,Cloudy
566,2012-01-24 14:00:00,61.92,2.4,-2.4,71,35,24.1,100.75,Rain
